username,like_count,comment_count,share_count,view_count,hashtags,age_group
anon_0890,31,3,1,373,"['photoshoot', 'dayinthelife', 'ootd', 'babyboy', 'newborn', 'ftm', '6months', 'momlife', 'pov', 'fyp', 'newbornbaby', 'septemberbaby', 'firsttimemom', 'dayinmylife', '6monthsold', 'sahm', 'ditl', 'sahmlife', 'newmom', 'babytok', 'cleanaesthetic', 'ftmjourney', 'ditlofamom', 'sahmtok', 'ditlvlog', 'baby2023', '6monthsoldbbaby', 'firsttimemomtips']",age2
anon_0891,86,3,4,887,"['baby', 'newskills', 'boymom', '8monthsold', 'sahm']",age2
anon_0892,19,2,0,320,"['baby', 'dad', 'meme', 'parenting', 'dadlife', 'sahm', 'babytok', 'sahd', 'dadtok', 'memecut']",age2
anon_0893,24,2,0,392,"['christmas', 'winter', 'christmastree', 'merrychristmas', 'baby', 'mom', 'clean', 'mama', 'babyboy', 'postpartum', 'momlife', '4months', 'merry', 'cleanhouse', 'fourmonths', '4monthsold', 'boymom', 'firsttimemom', 'sahm', 'cleanwithme', 'fourmonthsold', 'babysfirstchristmas', 'momtok', 'momsoftiktok', 'fypシ', 'cleantok', 'postpartumhealing']",age2
anon_0848,337,83,3,13810,"['baby', 'mom', 'relatable', 'motherhood', 'parenting', 'nightshift', 'parents', 'realistic', 'postpartum', 'momlife', 'nightroutine', 'fyp', 'parenthood', 'breastfeeding', 'newbaby', 'babysleep', '3monthsold', 'newmommy', 'babybedtime', 'reflux', 'sahm', 'sahmlife', 'newmom', 'momof2', 'ebf', 'babytok', 'babynightroutine', 'motherhoodunplugged', 'relatablemom', 'newmomlife', 'momtok', 'babyroutine', 'momroutine', 'breastfed', 'babytiktok', 'momsoftiktok', 'parentsoftiktok', 'momsontiktok', 'nightfeeds', 'momssupportingmoms', 'refluxbaby', 'relatablemomcontent', 'momcontent', 'sahmsoftiktok', 'postpartumlife', 'motherhoodunfiltered', 'realisticmom', 'sahmtok', 'realisticmomlife']",age2
anon_0894,58,1,0,376,"['newborn', 'fyp', 'boymom', 'firsttimemom', 'sahm', 'babytiktok']",age2
anon_0895,27,1,0,299,"['summer', 'happy', 'baby', 'pool', 'happybaby', 'babygirl', 'teamwork', 'familytime', 'orlando', 'momlife', 'lazyriver', 'sahm', 'roadto10k', 'momtok', 'babiesoftiktok', 'momsoftiktok', 'fypシ゚viral']",age2
anon_0896,60,12,0,1258,"['family', 'morning', 'baby', 'mommy', 'home', 'peace', 'coffee', 'wife', 'vibe', 'motherhood', 'viral', 'foryou', 'cozy', 'dailyvlog', 'infant', 'vlog', 'sahm', 'ditl', 'minivlog', 'explorepage', 'onthisday', 'momof2', 'momsoftiktok', 'fypシ', 'fypシ゚viral', 'foryoupageofficiall']",age2
anon_0897,146553,7149,6418,1235830,"['newborn', 'momlife', 'sahm', 'breastpump', 'momcozy', 'momcozypump', 'wearablepumps', 'momcozybra', 'momcozyuk', 'momcozybreastpump', 'momcozybaby', 'momcozyfr', 'momcozyde', 'momcozylife', 'babylifesharing', 'momcozyla', 'momcozyszlh', 'momcozysa']",age2
anon_0898,186,21,5,1135,"['daughter', 'happy', 'baby', 'happybaby', 'cutebaby', 'babygirl', 'happygirl', 'momlife', 'babylaugh', 'ilovemyjob', 'babyfever', 'smilebaby', 'stayathomemom', 'momofone', 'sahm', '9monthsold', 'babyssmile', 'babiesoftiktok', 'momsoftiktok', 'creatorsearchinsights']",age2
anon_0899,25,6,0,315,"['florida', 'baby', 'followforfollow', 'pasta', 'babyboy', 'momlife', 'groceryshopping', 'publix', 'snapper', 'sahm', 'penne', 'pubsub', 'edamame', 'momtok']",age2
anon_0900,105,2,0,1005,"['baby', 'fyp', 'sahm', 'firsttimeparents']",age2
anon_0901,70,14,2,461,"['teamwork', 'newborn', 'onlylovecanhurtlikethis', '6monthsold', 'sahm', 'fypシ', 'capcut', 'fypシ゚viral', 'teamworkifb']",age2
anon_0902,15,1,0,134,"['christmas', 'baby', 'babylove', 'playtime', 'babygirl', 'minime', 'letsroll', 'babytalk', 'sweetpea', 'christmaslove', 'babytalking', 'sahm', 'shegotitfromhermama', 'sahmlife', 'babytok', 'christmasphotos', 'girlbows', 'babygirloutfit', 'lovemyjob♥️', 'mammasbestfriend', 'gritsandgraceboutique']",age2
anon_0903,30,11,0,188,"['repost', 'share', 'like', 'life', 'happy', 'baby', 'mommy', 'mom', 'home', 'loveyou', 'follow', 'comment', 'teamwork', 'blessed', 'son', 'motherhood', 'viral', 'babyboy', 'tiktok', 'mommybaby', 'views', 'momlife', 'content', 'parent', 'boymom', 'sonshine', 'firsttimemom', 'sahm', 'roadto10k', 'contentcreator', 'fypage', 'babiesoftiktok', 'momsoftiktok', 'parentsoftiktok', 'fypシ゚viral']",age2
anon_0904,9,1,5,299,"['selfie', 'acdc', 'survivor', 'problem', 'e', 'red', 'bts', 'love', 'repost', 'makeup', 'rain', 'bestfriend', 'drama', 'pretty', 'baby', 'river', 'girl', 'mommy', 'mom', 'silly', 'follow', 'relatable', 'bestie', 'forever', 'husband', 'emotional', 'self', 'black', 'medicated', 'blonde', 'f', 'milf', 'redbull', 'wife', 'boom', 'livelaughlove', 'nofear', 'women', 'sunshine', 'challenge', 'stalker', 'n', 'viral', 'babyboy', 'mylover', 'reposting', '4you', 'p', 'followback', 'filter', 'medicine', 'selflove', 'bull', 'dork', 'diverse', 'tacobell', 'reason', 'emoji', 'foryou', 'whispering', '4u', 'trend', 'transition', 'follower', 'banger', 'fathersday', 'brunette', 'trendy', 'liar', 'abuse', 'whisper', 'whisperchallenge', 'emojichallenge', 'momlife', 'gender', 'genderswap', 'genderequality', 'roblox', 'scan', 'reposts', 'tulsa', 'fyp', 'selfcare', 'anxious', 'veteran', 'share4share', 'ptsd', 'musicchallenge', 'quarantine', 'protector', 'mommyissues', 'greenscreen', 'boymom', 'genderbend', 'firsttimemom', 'selfimprovement', 'pourtoi', 'abuseawareness', 'tulsaoklahoma', 'sahm', 'anxietyrelief', 'firsttimedad', 'redbullchallenge', 'reeders', 'anxietysquad', 'fiance', 'bestfriendscheck', 'keşfet', 'foryoupage', '😍😍😍', '🤣🤣🤣', '😂😂😂', '🖕🏽', '💍💍💍💍', '4upage', '4youpage', 'momsoftiktok', '🥵', 'shadowbanned', '🥵🔥', 'RedBullDanceYourStyle', 'fyppppp', 'blowthisuptiktok', 'fypchallenge', 'foryoupage❤️❤️', 'fypppppppppppppppppppppppppppppp', 'watchedyouchange', 'followers➕', 'follower🥺❤️', 'capcut', 'foryoupage❤️❤️❤️foryou💞💞💜viral💕', 'reederstulsa', 'foryoupage❤️❤️❤️foryou💞💞💜viral💕foryou💘💞', 'WhisperPreskoNight', '??????sexylove😍']",age2
anon_0905,41,4,1,1262,"['baby', 'mom', 'motherhood', 'babyboy', 'worklife', 'postpartum', 'momlife', 'momandbaby', 'fy', 'fyp', 'firstbaby', 'firsttimemom', 'sahm', 'sahmlife', 'newmom', 'momlifebelike']",age2
anon_0906,33,3,0,429,"['newborn', 'firstborn', 'firstbaby', 'sahm', 'momtok', 'momsoftiktok']",age2
anon_0907,95,13,2,991,"['newbornbaby', 'momof4', 'sahm', 'sahmlife', 'momtok', 'capcut']",age2
anon_0767,318,29,13,17929,"['newborn', 'momlife', 'sahm', 'breastpump', 'momcozy', 'momcozypump', 'wearablepumps', 'momcozybra', 'momcozyuk', 'momcozybreastpump', 'momcozybaby', 'momcozyfr', 'momcozyde', 'momcozylife', 'babylifesharing', 'momcozyla', 'momcozysa', 'momcozyuiszza']",age2
anon_0908,44,1,0,632,"['cutebaby', 'funnybaby', 'newborn', 'babytalk', 'babylaugh', 'babycrying', 'newparents', 'sahm', 'breastpump', 'babycozy', 'babiesoftiktok', 'momcozy', 'momcozypump', 'wearablepumps', 'momcozybreastpump', 'momcozylife', 'babylifesharing', 'babypkl']",age2
anon_0688,67,1,1,769,"['babyboy', 'newborn', 'ftm', 'newbornbaby', 'boymom', 'stayathome', 'sahm', 'sahmlife', 'fypage', 'newbornsoftiktok', 'fyppppppppppppppppppppppp', 'newbornnights']",age2
anon_0909,1,1,0,232,"['baby', 'funnybaby', 'newborn', 'momlife', 'stayathomemom', 'newparents', 'firsttimemom', 'sahm', 'pumpatwork', 'babiesoftiktok', 'momcozy', 'momcozypump', 'momcozybreastpump', 'rpaseqr121', 'momcozylife', 'shdsn', 'momcozypretty', 'cozierfed', 'shdsnbrz0625']",age2
anon_0910,16,2,0,331,"['baby', 'babyboy', 'babymama', '9months', 'momlife', 'sahm', '9monthsold', 'momof2', 'babytok', 'babytrend', 'momofboth', 'babiesoftiktok', 'momsoftiktok', 'secondtimemom', 'sahmsoftiktok']",age2
anon_0911,410,1,18,14832,"['newborn', 'firsttimemom', 'sahm']",age2
anon_0912,96,4,0,858,"['baby', 'babies', 'expensive', 'babyboy', 'refill', 'diapers', 'babyfever', 'diaper', 'satisfying', 'lovemykids', 'restock', 'boymom', 'asmr', 'organization', 'sahm', 'sahmlife', 'babytok', 'asmrsounds', 'satisfyingvideo', 'asmr_tingles', 'asmrvideo', 'asmrcrinkles', 'asmrcrunchy', 'babytiktok', 'fypage', 'fypp', 'asmrtiktoks', 'fyppp', 'fypageシ', 'fyppppppppppppppppppppppp', 'sahmsoftiktok', 'fypシ゚viral', 'diaperrestock']",age2
anon_0897,26,1,3,1320,"['newborn', 'momlife', 'sahm', 'breastpump', 'momcozy', 'momcozypump', 'wearablepumps', 'momcozybra', 'momcozyuk', 'momcozybreastpump', 'momcozybaby', 'comfelie', 'momcozyfr', 'momcozyde', 'momcozylife', 'babylifesharing', 'comfelielife', 'momcozyla', 'momcozyszlh', 'momcozysa']",age2
anon_0913,38,7,2,2236,"['baby', 'mom', 'relatable', 'shopping', 'babyboy', 'comewithme', 'target', 'errands', 'fyp', 'targetshopping', '5monthsold', 'boymom', 'runningerrands', 'firsttimemom', 'dayinmylife', 'sahm', 'shopwithme']",age2
anon_0405,74,5,0,823,"['love', 'family', 'newborn', 'momsbelike', 'viralvideo', 'momlife', 'postpartumbody', 'fyp', 'sahm', 'babywearing', 'momtok', 'babywrap', 'foryoupage', 'momsoftiktok', 'momcozy']",age2
anon_0914,70,5,0,1713,"['baby', 'cutebaby', 'babyeating', 'momlife', 'babyfood', 'sahm', 'blw', 'toddlerfood', 'blwideas', 'blwrecipes']",age2
anon_0915,3,1,0,12,"['cutebaby', 'newborn', 'newparents', 'sahm', 'breastpump', 'babytips', 'momcozy', 'momcozypump', 'wearablepumps', 'momcozybra', 'momcozyuk', 'momcozybreastpump', 'momcozybaby', 'momcozyfr', 'momcozyde', 'momcozylife', 'comfelielife', 'momcozyla', 'momcozypon', 'hackshighlights', 'momcozysa']",age2
anon_0916,32,2,0,315,"['baby', 'mom', 'f', 'moms', 'momanddaughter', 'momlife', 'fy', 'pov', 'fyp', 'workingmom', 'sahm', 'babyentertainment', 'momsoftiktok', 'workingsahm', 'fypシ']",age2
anon_0917,256,1,13,8913,"['kids', 'baby', 'mom', 'babies', 'motherhood', 'momlife', 'sahm', 'momsoftiktok']",age2
anon_0918,44,2,0,469,"['fyp', '4monthsold', 'boymom', 'sahm']",age2
anon_0919,24,4,1,655,"['food', 'lifestyle', 'baby', 'babylove', 'mommy', 'mom', 'momma', 'babyboy', 'moms', 'mamma', 'newborn', 'momsbelike', 'babymama', 'foodlover', 'momlife', 'foodie', 'infant', 'babyfever', 'maternityleave', 'mealprep', 'latinamom', 'newbornbabies', 'firsttimemom', 'sahm', 'sahmlife', 'lifestyleblogger', 'babytok', 'maternity', 'momtips', 'momtok', 'babyinfluencer', 'babytiktok', 'foodtiktok', 'sahmomsbelike', 'momsoftiktok', 'foodtok', 'momsover30', 'newbornparents', 'newbornsoftiktok', 'mealprepideas', 'sahmsoftiktok', 'momsoftiktokclub', 'sahmtok']",age2
anon_0856,141,2,11,8220,"['newborn', 'sahm', 'breastpump', 'babiesoftiktok', 'momcozy', 'momcozypump', 'wearablepumps', 'momcozybra', 'momcozyuk', 'momcozybreastpump', 'momcozybaby', 'momcozyde', 'momcozylife', 'babylifesharing', 'momcozyla', 'momcozysa', 'momcozyoppv']",age2
anon_0920,25,4,0,520,"['funny', 'kids', 'baby', 'mom', 'silly', 'dad', 'coffee', 'parenting', 'bottle', 'momlife', 'fyp', 'workingmom', 'sahm', 'girlmom', 'fypシ', 'boykom']",age2
anon_0921,51,7,0,340,"['repost', 'share', 'like', 'baby', 'mom', 'follow', 'mama', 'babygirl', 'babies', 'teamwork', 'firsttime', 'jeep', 'tattoo', 'followers', 'helpme', 'laundry', 'dishes', 'kitchen', '10k', 'cleanup', 'babys', 'fy', '7monthold', 'fullsleeve', 'nighttimeroutine', 'sahm', 'jeepgirl', 'apartmentliving', 'emomom', 'momsoftiktok', 'momssupportingmoms']",age2
anon_0922,45,3,1,608,"['husband', 'wife', 'motherhood', 'newborn', 'ifb', 'postpartum', 'motherson', 'momlife', 'husbandwife', 'boymom', 'newmommy', 'newparents', 'firsttimemom', 'sahm', 'newmom', 'newmomlife', 'momtok', 'momsoftiktok', 'parentsoftiktok', 'momsover30']",age2
anon_0923,103,264,1,5604,"['baby', 'sahm', 'guessthenamechallenge', 'babysname', 'militaryspouse']",age2
anon_0924,98,10,0,1008,"['baby', 'growingup', 'babygirl', 'toofast', 'momlife', 'babyfood', 'sahm', 'girlmom', 'babiesoftiktok']",age2
anon_0925,36,5,0,283,"['love', 'baby', 'mom', 'babygirl', 'moms', 'fyp', 'sahm', 'sahmlife', 'momtok', 'momsoftiktok', 'momcontent']",age2
anon_0926,70,10,2,686,"['lifestyle', 'baby', 'mom', 'trending', 'viral', 'momlife', 'fyp', 'sahm', 'babytok', 'momtok', 'babiesoftiktok', 'momsoftiktok', 'lifestylecreator']",age2
anon_0927,22,2,0,416,"['iloveyou', 'babyboy', 'thanksgiving', 'thankful', '4monthsold', 'firsttimemom', 'sahm']",age2
anon_0928,140,4,5,2090,"['baby', 'babygirl', 'motherhood', 'postpartum', 'momlife', 'trenches', 'sahm', 'momtok', 'babiesoftiktok', 'momsoftiktok', 'sahmsoftiktok', 'hoosiermomtok', '17diapers']",age2
anon_0929,3,1,0,82,"['baby', 'newborn', 'sahm', 'breastpump', 'momcozy', 'momcozypump', 'wearablepumps', 'momcozybra', 'momcozyuk', 'momcozybreastpump', 'momcozybaby', 'momcozyfr', 'momcozyde', 'momcozylife', 'babylifesharing', 'momcozyla', 'momcozysa', 'momcozywdvu']",age2
anon_0228,36,5,0,603,"['tired', 'milk', 'newborn', 'nursing', 'youngmom', 'breastfeeding', 'sahm', '2under2', 'girlmom', 'momsoftiktok']",age2
anon_0074,126,2,8,2849,"['baby', 'mom', 'husband', 'viral', 'postpartum', 'husbandgoals', 'momlife', 'fyp', 'stayathomemom', 'sahm', 'rainbowbaby', 'postpartumrecovery']",age2
anon_0930,390,53,64,18179,"['newborn', 'therapist', 'sahm', 'babytok', 'momsoftiktok', 'attachmentstyle']",age2
anon_0931,49,5,0,506,"['love', 'family', 'life', 'baby', 'babygirl', 'viral', 'parenting', 'foryou', 'ftm', 'insideout', 'fy', 'sahm', 'foryoupage', 'babiesoftiktok', 'momsoftiktok']",age2
anon_0932,52,1,0,1161,"['cute', 'baby', 'growing', 'dontblink', 'fyp', 'bouncer', 'sahm', 'growingquick', 'babytok', 'girlmom']",age2
anon_0933,64,1,4,774,"['cutebaby', 'funnybaby', 'newborn', 'babytalk', 'babylaugh', 'babycrying', 'newparents', 'sahm', 'breastpump', 'babiesoftiktok', 'momcozy', 'momcozypump', 'wearablepumps', 'momcozybreastpump', 'momcozylife', 'babylifesharing', 'babypkl']",age2
anon_0934,546,12,117,33666,"['mexican', 'cute', 'funny', 'adorable', 'baby', 'cutebaby', 'white', 'motherhood', 'trending', 'mixed', 'babyboy', 'parenting', 'foryou', 'trendy', 'nc', 'northcarolina', 'trends', 'funnyvideos', 'mixedbabies', 'mixedbaby', 'fyp', 'parenthood', 'whiteandmexican', 'whitemom', 'boymom', 'stayathomemom', 'sahm', 'sahmlife', 'mexicandad', 'momof3', 'babytok', 'stayathomemama', 'boymama', 'halfwhitehalfmexican', 'momofthree', 'mexicanandwhite', 'momtok', 'boymomlife', 'mexicantiktok', 'fypage', 'halfmexicanhalfwhite', 'babiesoftiktok', 'momsoftiktok', 'mamaofthree', 'cutiepie', 'mixedbabiesoftiktok', 'sahms', 'motherhoodjourney', 'sahmsoftiktok', 'boymomsoftiktok', 'imliterallymexican', 'parentingjourney']",age2
anon_0935,18,8,1,168,"['baby', 'mom', 'momandbaby', 'sickmom', 'sickbaby', 'sickseason', 'sickchild', 'piranhas', 'sahm', 'momsoftiktok']",age2
anon_0936,21,1,0,177,"['iloveyoubaby', 'babyboy', 'newborn', 'sahm', 'babyoftiktok']",age2
anon_0937,34,4,8,433,"['baby', 'inlove', 'babygirl', 'mj', 'bedtime', 'blueeyes', 'fyp', 'sahm']",age2
anon_0938,86,3,2,1227,"['bestfriend', 'babygirl', 'viral', 'funnyvideos', 'fyp', 'daughterandmom', 'babyfever', '4monthsold', 'firsttimemom', 'sahm', 'sahmlife', 'babytok', 'momtok', 'firstborndaughter', 'daughtersoftiktok', 'fypシ゚viral🖤tiktok☆♡🦋myvideo']",age2
anon_0939,28,1,0,548,"['funny', 'adorable', 'baby', 'sahm']",age2
anon_0940,32,1,3,380,"['newborn', 'foryou', 'fyp', 'sahm', 'trendingsound', '2024']",age2
anon_0875,92,14,1,2460,"['baby', 'mommy', 'mamasboy', 'youngmom', 'boymom', 'sahm', 'newmom', '9monthold', 'velcrobaby']",age2
anon_0941,96,15,0,669,"['daughter', 'baby', 'mommy', 'mom', 'playing', 'mama', 'babygirl', 'viral', 'foryou', 'toys', 'momlife', 'fyp', 'sahm', 'sahmlife', 'girlmom', 'momtok', 'foryoupage', 'momsoftiktok', 'sahmsoftiktok', 'sahmtok', 'creatorsearchinsights']",age2
anon_0571,36,1,0,449,"['newborn', 'postpartum', 'momlife', 'breastfeeding', 'stayathomemom', 'sahm', 'momof2', 'csection', 'momsoftiktok', 'postpartumrecovery', 'postpartumlife']",age2
anon_0804,74,9,1,1275,"['baby', 'f', 'trending', 'viral', 'babyboy', 'fy', 'fyp', 'specialneeds', 'tracheostomy', 'vent', 'sahm', 'tubie', 'gtube', 'trach', 'cdls', 'fypage', 'babiesoftiktok', 'momsoftiktok', 'gtubebaby', 'trachmom', 'corneliadelangesyndrome', 'overstimulatedmom']",age2
anon_0942,40,1,1,323,"['cutebaby', 'newborn', 'newparents', 'sahm', 'breastpump', 'babytips', 'momcozy', 'momcozypump', 'wearablepumps', 'momcozybra', 'momcozyuk', 'momcozybreastpump', 'momcozybaby', 'momcozyfr', 'momcozyde', 'momcozylife', 'comfelielife', 'momcozyla', 'hackshighlights', 'momcozysa', 'momcozyhzlq']",age2
anon_0943,33,1,0,666,"['sisters', 'girls', 'blessed', 'newborn', 'daughters', 'fyp', 'sahm', 'capcut']",age2
anon_0944,71,10,0,683,"['sleep', 'babyboy', 'parenting', 'parents', 'bestdad', 'postpartum', 'momlife', '4monthsold', 'momof4', 'sahm', 'wfhm']",age2
anon_0945,24,4,0,293,"['baby', 'mom', 'momlife', 'sahm', 'babytok', 'babiesoftiktok', 'momsoftiktok', 'fypp']",age2
anon_0946,79,1,0,554,"['cutebaby', 'funnybaby', 'newborn', 'babytalk', 'babylaugh', 'babycrying', 'newparents', 'sahm', 'breastpump', 'babycozy', 'babiesoftiktok', 'momcozy', 'momcozypump', 'wearablepumps', 'momcozybreastpump', 'momcozyde', 'momcozylife', 'babylifesharing', 'comfelielife']",age2
anon_0947,72,24,2,358,"['funny', 'baby', 'silly', 'laugh', 'babies', 'giggles', 'viral', 'babyboy', 'laughter', 'foryou', 'funnyvideos', 'momlife', 'fy', 'babyfever', 'sahm', 'babytok', 'momtok', 'foryoupage', 'babytiktok', 'fypage', 'babiesoftiktok', 'momsoftiktok', 'fypシ゚viral', 'creatorsearchinsights']",age2
anon_0948,31,7,0,352,"['nosleep', 'newborn', 'sleepdeprived', 'sendhelp', 'wfh', 'sahm', 'babytok', 'enjoythesemoments', 'momtok', 'selftaughtnailtech', 'nailtok']",age2
anon_0949,1,1,0,46,"['newborn', 'uk', 'newparents', 'sahm', 'breastpump', 'uktiktok', 'babiesoftiktok', 'momcozy', 'momcozypump', 'wearablepumps', 'momcozybra', 'momcozyuk', 'momcozybreastpump', 'momcozybaby', 'momcozyfr', 'momcozyde', 'momcozylife', 'momcozyla', 'babycozygood', 'momcozysa', 'momcozydsb']",age2
anon_0108,10541,1624,388,324894,"['babygirl', 'newborn', 'postpartum', 'uniquenames', 'babyname', 'momhumor', 'sahm', 'momsoftiktok', '2under2mom']",age2
anon_0950,69,2,0,306,"['baby', 'recovery', 'newborn', 'fyp', 'breastfeeding', 'stayathomemom', 'ppd', 'sahm', 'foryoupageofficial', 'fypシ', 'foryoupageofficiall', 'ppdjourney']",age2
anon_0731,73,2,0,845,"['love', 'baby', 'mom', 'babygirl', 'marriage', 'couplegoals', 'christian', 'fyp', '3', 'sahm', '2under2', 'familyoffour', 'christianmom', 'christiantiktok']",age2
anon_0951,512,30,13,8841,"['baby', 'tutorial', 'newborn', 'sahm', 'momtobe', 'sahmlife', 'babycarrier', 'momtok', 'momsoftiktok', 'momtent', 'babymusthave', 'fypシ', 'momcontent', 'babywraps', 'petuniapicklebottom', 'babywraptutorial', 'babycarriertutorial']",age2
anon_0952,30,2,0,388,"['family', 'baby', 'mom', 'babies', 'parenting', 'parents', 'sahm', 'babiesoftiktok', 'momsoftiktok']",age2
anon_0953,48,1,0,548,"['baby', 'fyp', 'sahm', 'lastbaby']",age2
anon_0954,130,26,0,1273,"['motherhood', 'newborn', 'sahm', 'realmomlife', 'newmomlife', 'momtok', 'momsoftiktok', 'realmomsoftiktok', 'newmomtips', 'realisticmomlife']",age2
anon_0955,821,20,20,14258,"['loveyou', 'newborn', 'foryou', 'newbornbaby', 'firsttimemom', 'sahm', 'firsttimemommy', 'fypage', 'august2024baby']",age2
anon_0956,39,7,0,474,"['baby', 'mom', 'boy', 'stayathomemom', 'sahm', 'momcontent']",age2
anon_0957,68,2,2,1042,"['dayinthelife', 'newborn', 'sahm']",age2
anon_0958,30,2,0,370,"['baby', 'shopping', 'cleaning', 'bedtime', 'store', 'newborn', 'foryou', 'nightroutine', 'groceryshopping', 'stayathome', 'babybottles', 'booktime', 'sahm', 'firstimemom', 'bottlesterilizer']",age2
anon_0959,107,3,2,703,"['baby', 'smiling', 'newborn', 'vlog', '3monthold', 'dayinmylife', 'sahm', 'ditl', 'momblog', 'spendthedaywithus']",age2
anon_0960,93,14,1,648,"['baby', 'mom', 'sweetgirl', 'momlife', 'cameraroll', 'babyfever', 'sahm', 'sahmlife', 'camerarollchallenge', 'girlmom', 'momcameraroll']",age2
anon_0961,58,1,2,1022,"['baby', 'babygirl', 'sahm']",age2
anon_0886,160,1,10,3617,"['baby', 'cutebaby', 'newborn', 'uk', 'babyshower', 'newdad', 'newparents', 'firsttimemom', 'sahm', 'babyshowergift', 'uktiktok', 'babiesoftiktok', 'dadsoftiktok', 'babyessentials', 'momcozy', 'momcozypump', 'ukcozie', 'momcozybreastpump', 'momcozylife', 'momoczyuk', 'ukcoziecs']",age2
anon_0962,94,3,0,908,"['dayinthelife', 'morningroutine', 'newborn', 'foryou', 'fyp', 'pumping', 'skincare', 'firsttimemom', 'sahm', 'gradstudent', 'momsoftiktok', 'fypシ']",age2
anon_0963,86,2,10,882,"['baby', 'babygirl', 'momlife', 'stayathomemom', 'sahm', 'girlmom', 'momtok', 'sahmsoftiktok']",age2
anon_0964,78,2,0,996,"['milk', 'trending', 'newborn', 'fyp', 'breastfeeding', 'sahm', 'newmom', 'momsoftiktok', '6weekspostpartum', 'exclusivelypumping']",age2
anon_0965,57,2,1,368,"['newborn', 'momlife', 'sahm', 'breastpump', 'momcozy', 'momcozypump', 'wearablepumps', 'momcozybra', 'momcozyuk', 'momcozybreastpump', 'momcozybaby', 'momcozyfr', 'momcozyde', 'momcozylife', 'babylifesharing', 'momcozypvc', 'momcozyla', 'momcozysa']",age2
anon_0858,5670,5,1740,65407,"['babygirl', 'motherhood', 'trending', 'babyboy', 'target', 'foryou', 'happysaturday', 'augustbaby', 'babystyle', 'momlife', 'fyp', 'youngmom', 'newbornbaby', 'targetshopping', 'novemberbaby', 'sale', 'babyfashion', 'boymom', 'targetrun', 'octoberbaby', 'targethaul', 'winterfashion', 'fallfashion', 'babyoutfit', 'sahm', 'momtobe', 'carters', 'outfitinspo', 'babyclothes', 'babyshopping', 'momof2', 'newarrivals', 'babyhaul', 'targetfinds', 'shopwithme', 'babytok', 'boymama', 'girlmom', 'firsttimemoms', 'fallhaul', 'winterhaul', 'trendybaby', 'babygift', 'expectingababy', '2024baby', 'momtok', 'dueindecember', 'babyclothing', 'foryoupage', 'babyshowergift', 'babygirloutfit', 'targetbaby', 'babyootd', 'fypage', 'babiesoftiktok', 'momsoftiktok', 'momof2under2', 'girlmama', 'dueinseptember', 'mamasoftiktok', 'targetsale', 'affordablefashion', 'babyboyoutfit', 'babyboyootd', 'cartersbaby', 'targetcircle', 'targetdoesitagain', 'babyessentials', 'sharemytargetstyle', 'xyzbca', 'targetshopwithme', 'babygirlootd', 'newattarget', 'babymusthaves', 'expectingmoms', 'targettok', 'babyfinds', 'fypシ゚viral', 'targetbabyregistry', 'toddlerfinds', 'targetbabyhaul', 'shopwithmeattarget', 'babyclotheshaul', 'runtotarget', 'sahmtok', 'targetbabyfinds', 'babyneutrals', 'cartersbabyclothes', 'targetbabyitems', 'targetbabyclothes', 'cartersbabyhaul', 'duein2024', 'cartersjustoneyou', 'cartersattarget', 'cartersbabybasics']",age2
